LAD23CD,borough_total_area,borough_area_covered,area_coverage_rate,borough_total_area_km2,borough_area_covered_km2,borough_pop,cov_pop,coverage_rate,pop_density_km2,served_pop_density_km2,served_pop_over_total_km2,cov_pop_share
E07000115,219406380.0871718,47034730.94070177,0.2143726673855815,219.40638008717175,47.03473094070177,118171.0,65234.58405311292,0.5520354744659258,538.5941828722109,1386.94498189766,297.32309528644856,0.5520354744659258
E07000116,330887997.9806129,39804234.45899323,0.120295189616776,330.88799798061285,39.80423445899323,112805.0,63662.223539619954,0.5643563985605244,340.91596155932314,1599.3831913839592,192.3981042774178,0.5643563985605244
E07000117,110699715.63154615,20098890.142619945,0.1815622563071187,110.69971563154616,20.098890142619943,94734.0,65973.54928215659,0.696408356895693,855.7745560549896,3282.4473796321154,595.9685524553964,0.696408356895693
E07000118,194579404.40083036,31201195.35582021,0.1603519933258006,194.57940440083036,31.201195355820207,103090.0,52924.60245376092,0.5133825051291194,529.8094128587027,1696.2363733249877,271.9948836143887,0.5133825051291194
E07000119,165684360.74391124,24671458.01503308,0.1489063777912408,165.68436074391124,24.67145801503308,81750.0,40917.11826616605,0.5005152081488202,493.4080659933635,1658.4799423379839,246.95824085297514,0.5005152081488202
E07000120,72573160.02092466,17856718.665529102,0.2460512765377801,72.57316002092466,17.8567186655291,78550.0,47102.11886023602,0.5996450523263657,1082.356066310907,2637.7813159571538,649.0294600187631,0.5996450523263657
E07000121,575877800.9148638,32269873.775174875,0.0560359745138805,575.8778009148638,32.26987377517487,140112.0,81623.70622406481,0.5825604246892829,243.30161672738933,2529.408909149738,141.73789316829706,0.5825604246892829
E07000122,169341130.00247774,20944425.38233221,0.1236818567469447,169.34113000247774,20.94442538233221,95819.0,55683.369622902945,0.5811307738851683,565.8341833351295,2658.624842000916,328.82365685222607,0.5811307738851683
E07000123,126446804.37879989,32921216.583941024,0.2603562561005346,126.44680437879988,32.921216583941025,144145.0,112494.75064605533,0.780427698817547,1139.9655428869612,3417.0897165729375,889.660685366567,0.7804276988175471
E07000124,581373885.5489427,17817072.275160696,0.0306464956855389,581.3738855489427,17.817072275160697,59749.0,15040.398581457765,0.2517263649844811,102.77207402183885,844.1565678793381,25.87044061543352,0.25172636498448114
E07000125,138033594.88550162,19248449.152955055,0.1394475683178546,138.03359488550163,19.248449152955057,71008.0,26485.507601050405,0.3729932909115931,514.4254922788969,1375.9813785820922,191.8772572939221,0.3729932909115931
E07000126,104890681.41958123,29766470.718343116,0.2837856548883687,104.89068141958126,29.766470718343115,99527.0,61293.449241519775,0.6158474508577549,948.8640807077458,2059.143988600189,584.3555253143522,0.6158474508577549
E07000127,346745622.3932341,44042882.70474958,0.1270178478412103,346.7456223932341,44.04288270474958,117099.0,58419.33412900432,0.4988884117627334,337.70866144404107,1326.4194017596487,168.4789377463363,0.4988884117627334
E07000128,282070701.12544185,29227794.01106044,0.1036186810414681,282.0707011254419,29.22779401106044,112434.0,61167.73053922643,0.5440323259799209,398.6021928239849,2092.7932678080056,216.85247810272946,0.5440323259799209
E07000129,130464243.2319866,29918732.848824497,0.229325155365552,130.4642432319866,29.918732848824497,103271.0,57343.61882036466,0.5552732017736312,791.5655465564416,1916.6459726123621,439.5351354500896,0.5552732017736312
E07000130,272365291.75563353,45080070.9488165,0.1655132732156724,272.3652917556335,45.0800709488165,172178.0,94776.3067704474,0.5504553820490852,632.1583741091296,2102.3992370831793,347.9749793357695,0.5504553820490852
E07000131,536559841.0847731,32542665.895063058,0.0606505806123524,536.5598410847731,32.54266589506305,82229.0,29262.502168537376,0.3558659617475267,153.25224458423145,899.2042097256912,54.537257408934714,0.3558659617475267
E07000132,277158954.290521,29141671.714637928,0.1051442548166468,277.158954290521,29.141671714637926,107635.0,52095.81782765425,0.4840044393334348,388.35115493752306,1787.674308385212,187.96368301002772,0.4840044393334348
E07000133,481379616.3228061,19852729.52989437,0.0412413173651736,481.3796163228061,19.852729529894372,51756.0,13633.52067957138,0.2634191336187375,107.51597750514884,686.7328071458353,28.321765644577983,0.26341913361873753
E07000134,253169270.53373525,33859053.8502241,0.1337407726413317,253.16927053373524,33.8590538502241,98853.0,39333.973222639994,0.3979036875222805,390.4620801394918,1161.6973526972804,155.366301525124,0.3979036875222805
E07000135,23531159.74153141,13640897.51087569,0.5796950792357308,23.531159741531408,13.640897510875693,57788.0,44033.813419544735,0.7619888803825142,2455.8075604750943,3228.0730343760156,1871.298053441331,0.7619888803825142
E07000136,360001692.8278797,80844106.28318422,0.2245659059215495,360.0016928278797,80.84410628318422,61900.0,38540.86311659671,0.6226310681194945,171.94363591394273,476.7306472730877,107.05744968544764,0.6226310681194945
E07000137,1761848891.313445,154223201.1473544,0.0875348628975678,1761.8488913134452,154.2232011473544,140034.0,56092.5119420059,0.4005635198737871,79.48127713472958,363.70994457838833,31.83730013315123,0.4005635198737871
E07000138,32505502.25928562,30995916.875834793,0.953559081431526,32.50550225928562,30.99591687583479,92619.0,91069.8063268936,0.983273478734316,2849.3329917257984,2938.122678922718,2801.6735628466813,0.9832734787343158
E07000139,911583265.6992036,95586778.37295212,0.1048579783873446,911.5832656992036,95.58677837295214,111382.0,49794.88728077992,0.4470640433892363,122.18521795106413,520.9390684399319,54.62461757959783,0.44706404338923633
E07000140,749263764.235116,101172259.14741892,0.13502889633359,749.263764235116,101.17225914741891,89300.0,42529.57154401445,0.4762550004928829,119.18366303375377,420.36791411412753,56.761815496884,0.47625500049288294
E07000141,938720028.376344,123335856.95942882,0.131387264819263,938.720028376344,123.33585695942882,136412.0,83830.3355082716,0.6145378376409084,145.31702304886886,679.6915153056218,89.30280911686592,0.6145378376409084
E07000142,1113607867.5570395,71469726.94649042,0.0641785398870035,1113.6078675570395,71.46972694649043,92657.0,26307.63375306233,0.2839249463403988,83.20433314041225,368.0947847017651,23.623785822180214,0.2839249463403988
E07000143,1275472795.3316696,88288171.38025318,0.0692199564768412,1275.4727953316697,88.28817138025317,136100.0,52651.654580781695,0.3868600630476245,106.70552950885089,596.3613670738903,41.28010787332421,0.3868600630476245
E07000144,550377848.864202,83276278.60992678,0.1513074677365404,550.3778488642021,83.27627860992678,129071.0,70377.20215861674,0.545259602533619,234.51343520884765,845.10503271009,127.87070247076988,0.545259602533619
E07000145,173598352.9039834,52698980.708318844,0.3035684372965592,173.59835290398345,52.69898070831884,97971.0,72813.18968281698,0.7432116614387624,564.3544328683082,1381.6811768301052,419.43479569238576,0.7432116614387624
E07000146,1435335118.987329,189184267.08124608,0.1318049454643882,1435.335118987329,189.18426708124608,147943.0,72218.09374786484,0.488148095873849,103.07209657378002,381.7341413324314,50.31444768021619,0.488148095873849
E07000147,912290276.497811,102051119.23161574,0.1118625528087173,912.290276497811,102.05111923161574,98417.0,36488.902339123306,0.3707581245021013,107.87904084411903,357.55514112792736,39.99703085645116,0.3707581245021013
E07000148,37636332.11464208,35152078.98022295,0.9339932189233536,37.63633211464208,35.152078980222946,137163.0,133821.75200512214,0.9756403111999749,3644.43058856519,3806.93705428951,3555.653393574449,0.9756403111999747
E07000149,890356120.043465,85502564.6802845,0.0960318716920938,890.356120043465,85.5025646802845,121855.0,40308.78323791072,0.330793018242261,136.86096749023451,471.43361592293,45.27265251565064,0.33079301824226104
E07000170,105879881.79621308,31385463.416902505,0.2964251837503,105.87988179621308,31.385463416902503,119648.0,75065.746307488,0.6273882246881519,1130.0352623200542,2391.736113957192,708.970817061989,0.6273882246881519
E07000171,569709225.8550993,40562249.4239146,0.0711981614182798,569.7092258550994,40.562249423914594,116325.0,55856.044679639264,0.4801723161800065,204.1831073130388,1377.045047376189,98.04307556333266,0.48017231618000655
E07000172,80116039.29544722,29305620.10409224,0.3657896765967261,80.11603929544721,29.30562010409224,110796.0,79247.36814485888,0.7152547758480349,1382.9440518322808,2704.1696392492563,989.1573378036712,0.7152547758480349
E07000173,119986112.34146066,30614264.744669832,0.255148401321202,119.98611234146064,30.614264744669832,117291.0,86577.43943472543,0.7381422226319617,977.538130964767,2828.0097580915835,721.5621686978269,0.7381422226319617
E07000174,75998771.84638305,28219161.05204253,0.3713107510353214,75.99877184638305,28.21916105204253,107448.0,76659.28412319526,0.7134547327376523,1413.8123207725716,2716.5685039969176,1008.6910914579951,0.7134547327376523
E07000175,633792734.6739076,37388577.51305513,0.0589918051558162,633.7927346739076,37.38857751305513,113278.0,41333.7353632672,0.3648875806711559,178.73035426681344,1105.5177306179814,65.21648656091617,0.36488758067115595
E07000176,406815673.0536428,34393835.12543635,0.0845440267019928,406.8156730536428,34.393835125436354,116332.0,55864.0928377665,0.4802126056267106,285.9575176314813,1624.247270885228,137.32040464035967,0.4802126056267106
E07000177,512642921.41730535,45043685.885375075,0.0878656156235273,512.6429214173054,45.04368588537507,136566.0,81101.99813237743,0.593866688138903,266.39595378091946,1800.518686209689,158.2036828054789,0.593866688138903
E07000178,43106820.538289845,26215251.632123716,0.6081462586376067,43.106820538289846,26.215251632123717,150453.0,115008.13173733614,0.7644123529430197,3490.23653614999,4387.069533080779,2667.9799229261084,0.7644123529430197
E07000179,620236426.7944255,43951517.32204764,0.0708625218115658,620.2364267944255,43.95151732204764,136147.0,55435.7521481409,0.4071757155731738,219.5082296337382,1261.293250513842,89.37842047531791,0.40717571557317384
E07000180,544377049.8094275,42624803.66413003,0.0783001481768048,544.3770498094275,42.624803664130035,125399.0,51870.8360049668,0.4136463289577013,230.35320839462096,1216.9167138854777,95.28475901606332,0.41364632895770137
E07000181,625827869.6571991,33539349.731242094,0.0535919721018711,625.8278696571991,33.5393497312421,108144.0,44781.19187138997,0.4140885474126162,172.80150859890037,1335.1836642699138,71.55512568642737,0.41408854741261625
E07000192,77815490.81030977,25729047.060724866,0.3306417114741892,77.81549081030977,25.729047060724863,97022.0,72527.9926669901,0.7475417190636156,1246.8211533422027,2818.91484343792,932.0508283343099,0.7475417190636156
E07000193,389988787.4549374,35349271.86289206,0.0906417645840051,389.9887874549374,35.34927186289206,124486.0,73628.89606035357,0.5914632654302778,319.2040489481615,2082.897105941398,188.79746912944586,0.5914632654302778
E07000194,300746868.5273377,27516344.884004373,0.0914933712152788,300.74686852733765,27.516344884004372,93303.0,50866.0828830907,0.545170925726833,310.23764422510965,1848.5770220397203,169.13254369751488,0.545170925726833
E07000195,210935256.4707296,39731425.90849231,0.1883583928702105,210.9352564707296,39.73142590849231,123039.0,84366.35776187287,0.6856879344100072,583.3022039967675,2123.416309200223,399.9632833953482,0.6856879344100072
E07000196,407296113.3393212,32864887.07672208,0.0806904018977026,407.2961133393212,32.864887076722084,110787.0,42607.204111564584,0.384586676338962,272.0060328876809,1296.4354331143556,104.60989613241958,0.384586676338962
E07000197,558160727.3749824,37788325.17794196,0.0677015119921812,558.1607273749823,37.78832517794197,128990.0,69395.52355934148,0.5379914998010814,231.09830855824833,1836.4276064780308,124.3289256227451,0.5379914998010814
E07000198,575832110.4026023,26909295.9127752,0.0467311485876692,575.8321104026023,26.9092959127752,95975.0,33872.743060636516,0.3529329831793333,166.67184456403018,1258.774780671813,58.823991313985324,0.3529329831793333
E07000199,30858650.746164635,20132299.137259625,0.6524037393229783,30.858650746164635,20.132299137259626,78842.0,64759.51867096593,0.8213835096898345,2554.939963141426,3216.6976175668374,2098.5855539719205,0.8213835096898345
E07000200,585463490.9918244,61519049.44783242,0.1050775161805802,585.4634909918244,61.51904944783242,89563.0,34958.20530016302,0.3903197224318415,152.97794205454682,568.2500886137269,59.710307880925036,0.3903197224318415
E07000202,39529672.34869064,36346791.2602716,0.9194812175435484,39.52967234869064,36.3467912602716,139638.0,135492.94566670427,0.9703157139654268,3532.4856418807453,3727.7828652457447,3427.6263276741342,0.9703157139654268
E07000203,831981926.3519824,80003848.83880079,0.096160561070835,831.9819263519823,80.00384883880079,100599.0,34200.600727438534,0.3399695894336776,120.91488626573853,427.4869424888431,41.10738424018295,0.3399695894336776
E07000207,95912723.98502818,43336081.11180403,0.451828280036846,95.91272398502818,43.33608111180403,136873.0,94590.49010042191,0.6910821717973736,1427.0577908032897,2182.719057045909,986.2141973486994,0.6910821717973735
E07000208,32411604.068728164,17488244.514526434,0.5395673869594038,32.41160406872817,17.488244514526436,75000.0,57625.51609374373,0.7683402145832497,2313.986060084036,3295.100091142806,1777.9285459476168,0.7683402145832497
E07000209,270929227.5452577,45679874.00671985,0.168604452242382,270.9292275452577,45.67987400671985,144013.0,81561.27687134019,0.5663466275359876,531.5521005423573,1785.4969753056218,301.04273950183426,0.5663466275359876
E07000210,258314111.0860308,36425747.36169124,0.1410133856355983,258.3141110860308,36.42574736169123,87599.0,43629.88229073848,0.4980637026762689,339.1181365652355,1197.7758989407532,168.90243474235783,0.4980637026762689
E07000211,124788499.30167703,39328023.98364701,0.3151574400183405,124.78849930167704,39.328023983647,138859.0,87608.93651359424,0.6309201169070369,1112.7547873166375,2227.646539018155,702.0593805026779,0.6309201169070369
E07000212,78050885.25941777,26576478.48606556,0.3405019481551465,78.05088525941777,26.576478486065557,87830.0,45987.8354453887,0.5236005401957042,1125.291528828653,1730.3961271430603,589.2032523723326,0.5236005401957042
E07000213,50491207.506840825,17857276.988030393,0.3536710225361711,50.49120750684082,17.857276988030392,100351.0,63483.219392834064,0.6326117267673871,1987.494555094645,3555.0335829693645,1257.312362439203,0.6326117267673871
E07000214,95076289.52247114,29835549.717082348,0.3138064165832929,95.07628952247114,29.835549717082348,90653.0,54816.63294395629,0.6046863638705425,953.4764183090496,1837.2925407360945,576.5541884236076,0.6046863638705425
E07000215,247636336.31515113,36849420.80384728,0.1488045791347492,247.6363363151511,36.84942080384728,85642.0,37756.702056510694,0.4408666548715664,345.8377767752501,1024.6213165057045,152.46834377512405,0.44086665487156645
E07000216,345193797.88719857,50600677.86760891,0.1465862891434221,345.19379788719857,50.600677867608916,128880.0,64981.628742776506,0.5042025818030456,373.35549128873697,1284.204707944699,188.24680263812564,0.5042025818030456
E07000217,61623035.359021574,24674222.695634194,0.4004058312265837,61.62303535902157,24.674222695634192,94722.0,70165.28594712466,0.740749624660846,1537.1199981977643,2843.6675316033184,1138.6210617236743,0.740749624660846
E07000218,284256731.50441295,20951183.898935538,0.0737051460067543,284.2567315044129,20.951183898935536,65338.0,14786.4125953388,0.2263064770170314,229.85559446280223,705.7554678850416,52.01780980553225,0.22630647701703144
E07000219,72999954.4544201,29344535.766917706,0.4019801928128588,72.9999544544201,29.344535766917705,123361.0,87051.99111585628,0.705668656348897,1689.8777666638744,2966.548587011436,1192.4937729955711,0.705668656348897
E07000220,291326809.7565405,26554249.99455229,0.0911493522231732,291.32680975654046,26.55424999455229,98003.0,61589.688926385665,0.6284469753618325,336.40226960882984,2319.391017973433,211.4109888405248,0.6284469753618325
E07000221,931610064.5737416,43803855.538253956,0.0470195172894535,931.6100645737416,43.80385553825395,124526.0,35922.03803758295,0.2884701832354925,133.66751255202132,820.0656676491,38.55909183851409,0.28847018323549256
E07000222,281178503.83179915,39985407.32031566,0.1422064872506573,281.17850383179916,39.98540732031566,144292.0,89917.43507895223,0.6231629964166567,513.1686741114299,2248.7562614691,319.7877286264415,0.6231629964166567
E07000223,41962832.71971652,14827773.988082206,0.3533549340465587,41.96283271971651,14.827773988082203,64632.0,50577.207594506544,0.7825412735874883,1540.2201379420278,3410.9777796153276,1205.2858283502514,0.7825412735874883
E07000224,209750920.7758325,47635599.55002401,0.2271055563133079,209.7509207758325,47.63559955002401,146408.0,111794.71806373284,0.7635833975174365,698.0088547810043,2346.873328346226,532.9879728309342,0.7635833975174365
E07000225,711528407.418018,50640313.09242461,0.0711711754084243,711.528407418018,50.640313092424606,111708.0,44912.065245745645,0.4020487811593229,156.99724541619366,886.8836407819157,63.120551164951756,0.4020487811593229
E07000226,39274139.91956478,28297167.76295057,0.7205038180569823,39.27413991956478,28.29716776295057,114089.0,98540.1372510056,0.8637128667181376,2904.9394903022558,3482.3321569314094,2509.0336148116867,0.8637128667181375
E07000227,466897646.2206604,40658200.385828905,0.087081613529089,466.8976462206603,40.658200385828906,128368.0,64461.79577832911,0.502164057851872,274.9382033494597,1585.4561974365388,138.06408385246786,0.502164057851872
E07000228,296022548.0254933,40633877.10399213,0.1372661554838476,296.02254802549334,40.63387710399213,135933.0,84518.40385355974,0.6217651626430648,459.1981283408638,2079.998510534849,285.51339895324816,0.6217651626430648
E07000229,28836760.29829003,21776337.119857665,0.7551589323697006,28.83676029829003,21.776337119857665,102554.0,96501.04374976688,0.9409778628797208,3556.3634381661545,4431.46352936318,3346.4592676691636,0.9409778628797207
E07000234,206451032.33780915,26315446.554438844,0.1274658026963979,206.45103233780915,26.315446554438843,94041.0,44396.21897000293,0.4720942883423499,455.5123747026062,1687.0783050616426,215.04479036636073,0.4720942883423499
E07000235,577057231.3546368,25062949.080480974,0.043432345560675,577.0572313546368,25.062949080480976,79969.0,22778.10235378721,0.28483665362562,138.58070855861814,908.8356793385817,39.47286528290412,0.28483665362562005
E07000236,53133712.35974372,24569287.47447286,0.4624048722236009,53.13371235974372,24.569287474472866,82894.0,68435.8458628142,0.8255826219366202,1560.1017944833814,2785.4224887033474,1287.9929299776163,0.8255826219366202
E07000237,32506314.13183561,23718121.323419265,0.7296465919582843,32.50631413183561,23.718121323419265,100426.0,85394.7573651403,0.8503251883490361,3089.430551636923,3600.4014061949147,2627.0206157119337,0.8503251883490361
E07000238,638484917.2310922,41479911.396040216,0.0649661570330048,638.4849172310923,41.479911396040215,123901.0,41885.75467029512,0.3380582454564138,194.05470146001187,1009.7840921206415,65.6017918981398,0.3380582454564138
E07000239,193039325.88071197,24648733.80786458,0.1276876289088171,193.03932588071197,24.64873380786458,96271.0,55169.31763159487,0.5730626837946513,498.71185345669073,2238.221162256708,285.79315318209603,0.5730626837946513
E07000240,157943339.72026533,37983203.58665212,0.2404862633266111,157.94333972026533,37.98320358665213,144466.0,97330.10156614098,0.6737232398359543,914.6697813017304,2562.4510935234603,616.2342884386456,0.6737232398359543
E07000241,118495214.78542204,32022863.197753925,0.2702460454267522,118.49521478542204,32.02286319775393,112057.0,79044.28577412468,0.7053935566196193,945.6668794847055,2468.370341714754,667.0673234970934,0.7053935566196193
E07000242,433573911.4140197,40605656.756159306,0.0936533672511143,433.5739114140197,40.605656756159306,134161.0,70357.7645862963,0.5244278485274878,309.43051799970885,1732.7084501748395,162.27398082333343,0.5244278485274878
E07000243,24167835.24513885,20384540.230036546,0.8434574310554653,24.16783524513885,20.384540230036546,81704.0,76840.43564135733,0.9404733628874636,3380.691699163832,3769.5447027121672,3179.450491198342,0.9404733628874636
E07000244,1257860366.572212,144477265.06126493,0.1148595415681782,1257.860366572212,144.47726506126494,244589.0,146821.19951208512,0.6002771977156991,194.44845111586437,1016.2235521957468,116.72297133598917,0.6002771977156991
E07000245,905844970.240439,106814403.75504269,0.1179168701755785,905.844970240439,106.81440375504268,160558.0,92244.67051669212,0.5745255329332212,177.24666501971413,863.5976729153185,101.83273468108737,0.5745255329332212
E08000001,139810281.82355613,65185750.442786485,0.466244324756118,139.81028182355612,65.18575044278649,296169.0,233561.80326431655,0.7886098925421519,2118.3635147361497,3583.0193206000395,1670.56242372129,0.7886098925421517
E08000002,99476086.4124859,39600528.63466345,0.398090938866016,99.4760864124859,39.60052863466345,193866.0,132445.3684553168,0.683179972018388,1948.8703968119378,3344.5353640906624,1331.4292231614445,0.683179972018388
E08000003,107821042.88223173,98655239.80644892,0.9149905915323578,107.82104288223172,98.65523980644892,498661.0,479624.7291324126,0.961825226220644,4624.894980330193,4861.624482119604,4448.340660702809,0.961825226220644
E08000004,141908092.6459764,49740016.59520129,0.3505086684470465,141.90809264597638,49.74001659520129,238725.0,188720.55717296884,0.790535374062075,1682.2507832273984,3794.1394090965346,1329.8787521848901,0.790535374062075
E08000005,157720163.15151224,51095919.47110604,0.3239656772483888,157.72016315151222,51.09591947110603,220675.0,163579.57150740147,0.7412691582979561,1399.1552861127266,3201.421428572261,1037.1506612649168,0.7412691582979561
E08000006,87370511.50402455,43321063.89782688,0.4958316387541279,87.37051150402455,43.32106389782688,235867.0,181853.10606052156,0.7709985121298086,2699.6179367581617,4197.798708023971,2081.4014125594863,0.7709985121298086
E08000007,125029808.15309864,74892160.69492242,0.5989944462141155,125.02980815309864,74.89216069492242,292354.0,242234.78471839757,0.8285666853143708,2338.2744028689012,3234.447804292295,1937.416271340525,0.8285666853143708
E08000008,102715340.71914646,51836606.15491712,0.5046627484462466,102.71534071914644,51.83660615491712,228685.0,181532.94874197565,0.7938122252966991,2226.39576911195,3502.0222620179347,1767.3401798699128,0.7938122252966991
E08000009,105453656.42881703,69826138.85185938,0.6621500023471749,105.45365642881704,69.82613885185937,232746.0,207044.73858562644,0.8895737782201475,2207.0927446418837,2965.1466054121242,1963.3718317333555,0.8895737782201475
E08000010,188170534.9079806,77323177.78852299,0.4109207524245795,188.1705349079806,77.32317778852298,329796.0,217927.79157987115,0.6607957391231887,1752.6442179764078,2818.4019050005727,1158.1398314377034,0.6607957391231887
E08000011,85146181.97968546,36898169.9696666,0.4333508457075612,85.14618197968545,36.8981699696666,149509.0,117850.15796046716,0.7882479179211096,1755.90961947854,3193.9296192019797,1384.0921016116067,0.7882479179211095
E08000012,107567749.95223416,90226830.24745704,0.8387907182917054,107.56774995223417,90.22683024745704,459508.0,424007.9371900507,0.9227433193547244,4271.800797209629,4699.355347263803,3941.7756472393717,0.9227433193547244
E08000013,133164157.86596978,45451045.08045626,0.3413159051867613,133.16415786596977,45.451045080456254,177313.0,121396.93621191006,0.6846476920017712,1331.5369754259716,2670.9382808913715,911.6337170404106,0.6846476920017712
E08000014,153085492.24554932,63198138.91230473,0.4128290537873754,153.08549224554932,63.19813891230473,274408.0,211969.66918925673,0.7724616964128478,1792.5147313100658,3354.0492305222942,1384.6489701927935,0.7724616964128478
E08000015,153580748.23699552,89337841.3294349,0.5816994796221121,153.58074823699553,89.3378413294349,312995.0,267006.7115810678,0.8530702138406934,2037.9832992935226,2988.730280559117,1738.542848932087,0.8530702138406934
E08000016,327505053.61474437,75191246.04126023,0.2295880482189759,327.5050536147444,75.19124604126023,241949.0,144872.06337284792,0.5987710772635882,738.7641727343024,1926.7144913830957,442.3506195518619,0.5987710772635882
E08000017,560069325.7434909,91594093.4778781,0.1635406355388007,560.0693257434909,91.59409347787808,294531.0,182501.24035157092,0.6196333844368536,525.8831120754751,1992.500099317527,325.8547325535118,0.6196333844368536
E08000018,257744810.32269263,79067480.15656349,0.3067665263854282,257.7448103226927,79.06748015656349,252604.0,169082.88256599405,0.6693594819005005,980.0546505038978,2138.463022107051,656.0088730954652,0.6693594819005005
E08000019,365463990.2279589,149788988.40949637,0.4098597739166181,365.4639902279589,149.78898840949637,543883.0,497467.7851157676,0.9146595593459764,1488.1986038097814,3321.123871641215,1361.1950791799518,0.9146595593459763
E08000021,106467486.35270932,80883068.86632375,0.7596973652441781,106.46748635270932,80.88306886632375,279651.0,271223.8281612141,0.9698653970885645,2626.6328771354865,3353.283103160544,2547.480338388887,0.9698653970885645
E08000022,74636675.92322537,71351017.19030213,0.9559779600004826,74.63667592322537,71.35101719030213,202121.0,197748.90104208668,0.97836890299418,2708.065404840788,2771.4937898455673,2649.486979370572,0.9783689029941801
E08000023,64007639.53217957,47252999.14999642,0.7382399897162304,64.00763953217957,47.25299914999642,144919.0,134962.53578728458,0.9312963502872956,2264.089115911587,2856.168671090474,2108.537930373651,0.9312963502872955
E08000024,129588519.37950672,90773782.00154522,0.7004770363623761,129.58851937950672,90.7737820015452,262523.0,240806.28490043888,0.9172769048823868,2025.819889423906,2652.8175822435132,1858.2377980199399,0.917276904882387
E08000025,253847636.8911995,213851571.2289941,0.8424406618394169,253.8476368911995,213.8515712289941,1069690.0,1017880.143543344,0.9515655409916368,4213.905684134751,4759.750595675489,4009.807442011418,0.9515655409916368
E08000026,92865783.65224458,71126711.9472225,0.7659087033989979,92.8657836522446,71.1267119472225,315448.0,299672.5914010003,0.9499904624565706,3396.816217922213,4213.221491573568,3226.943009743902,0.9499904624565706
E08000027,96413381.06007317,77327499.33520295,0.8020411532608922,96.41338106007316,77.32749933520294,317414.0,279823.4940678879,0.881572627760237,3292.21936322538,3618.68024278007,2902.330475201733,0.881572627760237
E08000028,82477195.30445242,70100489.71726184,0.8499378459524017,82.47719530445242,70.10048971726184,328372.0,298478.8349209701,0.9089655479790302,3981.367198385725,4257.870895407902,3618.9256171864163,0.9089655479790302
E08000029,178287716.33185327,61138374.69846511,0.3429197252415644,178.28771633185326,61.13837469846511,216677.0,162521.7868945955,0.7500647825777332,1215.322089810671,2658.261487914164,911.5702990557573,0.7500647825777332
E08000030,102549251.44871555,63216081.52747254,0.6164460552799513,102.54925144871557,63.21608152747254,277930.0,222115.96895170075,0.7991795378393867,2710.2099339944143,3513.5991283352996,2165.9443224973706,0.7991795378393867
E08000031,66283625.88714781,56633660.46839238,0.8544140383149057,66.2836258871478,56.63366046839238,254821.0,229298.3079047691,0.8998407034929191,3844.403449410709,4048.7990006003943,3459.350704428337,0.899840703492919
E08000032,365676699.03975827,136630413.7297487,0.3736371885015663,365.67669903975826,136.6304137297487,540374.0,449856.6313753556,0.8324912586011829,1477.7370322445613,3292.5072763459525,1230.2031618548515,0.8324912586011829
E08000033,362991926.43088573,68994661.13663137,0.1900721644556137,362.9919264308857,68.99466113663136,204434.0,132891.88285730203,0.650047853377139,563.1915894386278,1926.1183498551266,366.10148375463905,0.650047853377139
E08000034,405591423.716023,156779303.27727684,0.386544917150533,405.59142371602303,156.77930327727685,424965.0,331379.2242488882,0.7797800389417674,1047.7662375266136,2113.6669019559126,817.0271975003719,0.7797800389417674
E08000035,544375192.4377291,254266470.82607073,0.4670794598252311,544.3751924377291,254.26647082607073,784529.0,678512.5571829721,0.8648661262782792,1441.154944050361,2668.5097526960367,1246.406093827626,0.8648661262782792
E08000036,322412916.69816595,109337057.32364435,0.3391212065675479,322.41291669816593,109.33705732364436,338155.0,223608.07325585096,0.6612591067878664,1048.8258456362385,2045.1261331641424,693.5456418614477,0.6612591067878664
E08000037,137546533.24382845,80004657.70711124,0.5816552102064773,137.54653324382843,80.00465770711124,189611.0,170229.20343962245,0.897781265009005,1378.5225663512508,2127.741163055955,1237.6117334622859,0.897781265009005
E09000001,2906360.9617462237,2873650.7140374,0.9887452907125582,2.906360961746224,2.8736507140374004,8689.0,8589.630539432346,0.9885637633136548,2989.649294896737,2989.1004141432873,2955.4589579511326,0.9885637633136548
E09000002,32311786.6287967,23799769.07618537,0.7365661747399228,32.3117866287967,23.79976907618537,198809.0,170703.87854713664,0.8586325495683628,6152.832162577439,7172.501464224168,5283.02196682009,0.8586325495683628
E09000003,82880810.75221953,52988594.58475767,0.6393348967491688,82.88081075221953,52.98859458475767,364992.0,299977.63723398116,0.8218745540559277,4403.817924648204,5661.173684351134,3619.385892963744,0.8218745540559277
E09000004,58832500.740501784,41763578.11964239,0.7098725635317298,58.832500740501786,41.76357811964239,240795.0,202858.73340061988,0.8424540933184654,4092.890782632169,4857.312101455471,3448.072593333888,0.8424540933184654
E09000005,39621993.124779515,31376757.449512113,0.7919025514617323,39.621993124779515,31.376757449512112,316454.0,269739.5814854664,0.8523816462596977,7986.826886860729,8596.795953804356,6807.824650213565,0.8523816462596977
E09000006,148865571.8982968,69406896.61394297,0.4662387396151001,148.8655718982968,69.40689661394296,324626.0,256861.40985183255,0.7912533495525084,2180.6653873051364,3700.805285684425,1725.458791958407,0.7912533495525083
E09000007,20190044.635500923,15886270.219735984,0.786836805293761,20.19004463550092,15.886270219735984,197571.0,180991.2263772459,0.916081947134174,9785.56529055926,11392.93389032217,8964.379705184117,0.9160819471341741
