LSOA11CD,Total
E01016125,"1,826"
E01016126,"1,699"
E01016127,"1,487"
E01016128,"2,242"
E01016129,"1,984"
E01016130,"1,840"
E01016131,"1,675"
E01016132,"1,759"
E01016133,"1,406"
E01016134,"1,423"
E01016135,"1,600"
E01016136,"1,727"
E01016137,"1,576"
E01016138,"1,541"
E01016139,"1,710"
E01016140,"1,470"
E01016141,"1,822"
E01016142,"1,339"
E01016143,"3,045"
E01016144,"1,462"
E01016145,"1,375"
E01016147,"1,988"
E01016148,"2,216"
E01016149,"1,509"
E01016150,"1,782"
E01016151,"1,658"
E01016152,"1,563"
E01016153,"1,587"
E01016154,"1,705"
E01016155,"1,648"
E01016156,"1,697"
E01016157,"2,406"
E01016158,"2,447"
E01016159,"1,493"
E01016160,"1,528"
E01016161,"1,606"
E01016162,"1,647"
E01016163,"1,333"
E01016164,"1,507"
E01016165,"1,265"
E01016166,"1,598"
E01016167,"1,470"
E01016168,"1,681"
E01016169,"1,652"
E01016170,"1,613"
E01016171,"1,663"
E01016172,"1,481"
E01016173,"1,687"
E01016174,"1,483"
E01016175,"1,966"
E01016176,"1,540"
E01016177,"1,550"
E01016178,"1,494"
E01016179,"1,336"
E01035286,"1,705"
E01035287,"1,838"
E01035288,"1,421"
E01035289,"1,526"
E01035290,"1,810"
E01035291,"1,869"
E01035292,"2,123"
E01035293,"1,615"
E01035294,"1,691"
E01035295,"1,588"
E01035296,"1,593"
E01035297,"1,477"
E01016180,"1,295"
E01016181,"1,847"
E01016182,"1,534"
E01016183,"1,352"
E01016185,"1,425"
E01016187,"1,631"
E01016188,"1,925"
E01016190,"1,606"
E01016191,"1,704"
E01016192,"1,366"
E01016193,"1,264"
E01016194,"1,241"
E01016195,"1,202"
E01016196,"2,365"
E01016197,"1,430"
E01016198,"1,170"
E01016199,"1,156"
E01016200,"1,336"
E01016201,"1,273"
E01016202,"1,181"
E01016203,"1,305"
E01016204,"1,166"
E01016205,"1,312"
E01016206,"1,965"
E01016207,"1,989"
E01016208,"2,132"
E01016209,"1,501"
E01016210,"1,298"
E01016212,"1,341"
E01016213,"1,098"
E01016214,"1,329"
E01016215,"1,205"
E01016216,"1,303"
E01016217,"1,377"
E01016218,"1,363"
E01016219,"1,310"
E01016220,"1,430"
E01016221,"1,275"
E01016222,"1,218"
E01016223,"1,252"
E01016224,"2,182"
E01016226,"1,476"
E01016227,"1,313"
E01016228,"1,798"
E01016229,"1,179"
E01016230,"1,924"
E01016231,"1,938"
E01016232,"1,454"
E01016233,"2,600"
E01016234,"1,054"
E01016235,"1,264"
E01016236,"1,506"
E01016237,"1,149"
E01016238,"1,645"
E01016239,"1,561"
E01016240,"1,690"
E01016241,"1,658"
E01016242,"2,090"
E01016243,"1,412"
E01016245,"2,356"
E01016246,"1,598"
E01016247,"1,766"
E01016248,"1,554"
E01016250,"1,826"
E01016252,"1,501"
E01016253,"1,417"
E01032724,"1,760"
E01032726,"1,740"
E01032728,"1,868"
E01035234,"1,090"
E01035235,"1,845"
E01035236,"1,857"
E01035237,"1,384"
E01035238,"1,316"
E01035239,"1,104"
E01035240,"1,476"
E01035241,"1,269"
E01035242,"1,568"
E01035243,"1,773"
E01035244,"1,340"
E01035245,"1,578"
E01035246,"1,844"
E01016254,"1,488"
E01016255,"1,483"
E01016256,"1,757"
E01016257,"1,353"
E01016258,"1,577"
E01016259,"1,532"
E01016260,"1,709"
E01016261,"1,638"
E01016262,"1,385"
E01016263,"2,430"
E01016264,"1,743"
E01016265,"1,560"
E01016266,"1,341"
E01016267,"1,500"
E01016268,"1,719"
E01016269,"1,436"
E01016270,"1,464"
E01016271,"1,446"
E01016272,"1,536"
E01016273,"1,736"
E01016274,"1,437"
E01016275,"1,471"
E01016276,"1,498"
E01016277,"1,586"
E01016279,"2,241"
E01016280,"1,873"
E01016281,"1,489"
E01016282,"1,501"
E01016284,"1,368"
E01016285,"1,589"
E01016286,"1,809"
E01016287,"1,420"
E01016288,"1,723"
E01016289,"1,431"
E01016290,"1,549"
E01016291,"1,925"
E01016292,"1,626"
E01016294,"1,526"
E01016295,"1,486"
E01016296,"1,546"
E01016297,"1,626"
E01016298,"1,199"
E01016299,"1,473"
E01016300,"1,449"
E01016301,"2,039"
E01016302,"1,549"
E01016303,"1,452"
E01016304,"1,618"
E01016305,"1,266"
E01016306,"1,351"
E01016307,"1,711"
E01016308,"1,918"
E01016309,"2,408"
E01016310,"1,945"
E01016311,"1,658"
E01016312,"2,039"
E01016313,"1,737"
E01016314,"1,593"
E01016315,"1,598"
E01016316,"2,051"
E01016317,"1,550"
E01016318,"1,515"
E01016319,"1,816"
E01016320,"1,468"
E01016321,"1,624"
E01016322,"1,445"
E01016323,"1,397"
E01016324,"1,422"
E01016325,"1,588"
E01016326,"1,344"
E01016327,"1,214"
E01016328,"1,946"
E01016329,"1,418"
E01016330,"1,408"
E01016331,"1,550"
E01016332,"1,600"
E01016333,"1,302"
E01016334,"1,715"
E01016335,"1,521"
E01016336,"1,356"
E01016337,"2,376"
E01016338,"1,747"
E01016339,"2,855"
E01016340,"1,959"
E01016341,"1,340"
E01016342,"2,008"
E01016343,"1,424"
E01016344,"1,591"
E01016345,"1,494"
E01016346,"1,500"
E01016348,"2,399"
E01016349,"1,247"
E01016350,"1,534"
E01033851,"3,344"
E01033852,"1,569"
E01033853,"1,793"
E01033854,"1,654"
E01033855,"1,161"
E01033856,"1,063"
E01016353,"2,042"
E01016355,"1,883"
E01016356,"1,599"
E01016357,"1,792"
E01016358,"1,881"
E01016359,"2,781"
E01016360,"2,503"
E01016361,"2,075"
E01016362,"1,841"
E01016363,"1,934"
E01016364,"1,452"
E01016365,"1,676"
E01016366,"1,584"
E01016367,"1,635"
E01016368,"1,570"
E01016369,"1,786"
E01016370,"3,504"
E01016371,"1,769"
E01016372,"1,374"
E01016373,"1,603"
E01016374,"1,782"
E01016375,"1,272"
E01016376,"1,845"
E01016377,"1,809"
E01016379,"2,130"
E01016380,"1,751"
E01016381,"1,560"
E01016382,"1,902"
E01016383,"1,554"
E01016384,"1,695"
E01016385,"1,712"
E01016386,"1,502"
E01016387,"1,575"
E01016388,"1,464"
E01016389,"1,823"
E01016390,"1,608"
E01016391,"2,082"
E01016392,"2,246"
E01016393,"1,956"
E01016394,"1,560"
E01016395,"1,455"
E01016396,"1,682"
E01016397,"1,835"
E01016398,"1,783"
E01016399,"1,507"
E01016400,"1,696"
E01016401,"1,431"
E01016402,"1,865"
E01016403,"2,137"
E01016404,"2,228"
E01016405,"2,162"
E01016406,"1,574"
E01016407,"1,647"
E01016408,"1,435"
E01016409,"1,871"
E01016410,"1,815"
E01016411,"1,649"
E01016412,"1,505"
E01016413,"1,771"
E01016414,"1,796"
E01016415,"1,711"
E01016416,"1,980"
E01016417,"1,741"
E01016418,"1,574"
E01016419,"2,107"
E01016420,"1,566"
E01016421,"1,313"
E01016422,"1,448"
E01016423,"1,575"
E01016424,"1,418"
E01016425,"1,757"
E01016426,"1,448"
E01016427,"1,709"
E01016428,"1,934"
E01016429,"1,663"
E01016430,"1,452"
E01016431,"1,696"
E01016432,"1,525"
E01016433,"1,480"
E01016434,"2,077"
E01016435,"1,510"
E01016436,"1,581"
E01016437,"1,438"
E01016438,"1,399"
E01016439,"1,981"
E01016440,"1,547"
E01016441,"1,513"
E01016443,"1,625"
E01033415,"2,140"
E01033417,"1,178"
E01033418,"1,417"
E01033420,"1,251"
E01033421,"2,405"
E01033422,"1,349"
E01033423,"1,775"
E01033838,"1,314"
E01033839,"1,640"
E01033857,"2,130"
E01033858,"1,709"
E01033859,"1,339"
E01016444,"1,697"
E01016445,"1,905"
E01016446,"1,739"
E01016447,"1,862"
E01016448,"2,480"
E01016449,"2,463"
E01016450,"1,603"
E01016451,"1,830"
E01016452,"1,981"
E01016453,"1,722"
E01016454,"1,650"
E01016455,"2,069"
E01016456,"2,182"
E01016457,"2,134"
E01016458,"1,850"
E01016460,"2,097"
E01016462,"2,543"
E01016463,"2,054"
E01016464,"2,277"
E01016465,"2,941"
E01016467,"1,531"
E01016468,"1,935"
E01016469,"1,843"
E01016470,"1,796"
E01016471,"1,518"
E01016472,"1,768"
E01016473,"2,723"
E01016474,"2,211"
E01016475,"2,252"
E01016476,"1,773"
E01016477,"2,819"
E01016478,"1,977"
E01016479,"1,667"
E01016480,"1,492"
E01016481,"1,497"
E01016482,"1,761"
E01016483,"2,129"
E01016484,"1,842"
E01016485,"1,863"
E01016486,"1,676"
E01016487,"1,838"
E01016488,"1,929"
E01016490,"2,096"
E01016491,"1,817"
E01016492,"1,829"
E01016493,"1,242"
E01016494,"1,870"
E01016495,"1,486"
E01016496,"1,376"
E01016497,"1,411"
E01016498,"1,654"
E01016499,"1,370"
E01016500,"1,960"
E01016501,"1,775"
E01016502,"1,617"
E01016503,"1,678"
E01016504,"1,528"
E01016505,"1,813"
E01016506,"1,844"
E01016507,"1,911"
E01016508,"2,279"
E01016509,"1,675"
E01016510,"2,144"
E01016511,"2,387"
E01016514,"2,035"
E01016515,"2,105"
E01016516,"2,012"
E01016517,"1,722"
E01016518,"1,916"
E01016519,"3,014"
E01016520,"1,771"
E01016521,"2,120"
E01032729,"1,770"
E01032730,"1,932"
E01032731,"1,527"
E01032732,"1,764"
E01035247,"1,475"
E01035248,"1,609"
E01035249,"1,359"
E01035250,"1,821"
E01035251,"2,299"
E01035252,"1,302"
E01035253,"1,521"
E01035254,"1,693"
E01016522,"1,892"
E01016523,"1,608"
E01016524,"2,114"
E01016525,"1,799"
E01016526,"1,803"
E01016527,"1,633"
E01016528,"1,713"
E01016529,"2,172"
E01016530,"1,615"
E01016531,"1,450"
E01016532,"1,949"
E01016533,"1,887"
E01016534,"1,618"
E01016535,"1,331"
E01016536,"1,945"
E01016537,"1,817"
E01016538,"1,578"
E01016539,"1,621"
E01016540,"1,618"
E01016541,"1,344"
E01016542,"1,245"
E01016543,"1,955"
E01016544,"2,164"
E01016545,"2,157"
E01016546,"1,627"
E01016547,"1,725"
E01016548,"1,878"
E01016549,"1,997"
E01016550,"1,549"
E01016551,"1,547"
E01016552,"1,731"
E01016553,"1,493"
E01016554,"1,789"
E01016555,"1,621"
E01016556,"1,861"
E01016557,"1,955"
E01016558,"1,436"
E01016559,"1,509"
E01016560,"1,580"
E01016561,"1,809"
E01016562,"1,403"
E01016563,"1,396"
E01016564,"1,762"
E01016565,"1,671"
E01016566,"1,730"
E01016567,"3,224"
E01016568,"1,270"
E01016569,"1,050"
E01016570,"1,590"
E01016571,"1,805"
E01016572,"1,305"
E01016573,"1,498"
E01016574,"1,592"
E01016575,"1,893"
E01016576,"1,821"
E01016577,"1,856"
E01016578,"1,761"
E01016579,"1,791"
E01016580,"1,594"
E01016581,"1,436"
E01016582,"1,628"
E01016583,"1,897"
E01016584,"2,356"
E01016585,"1,696"
E01016586,"1,367"
E01016587,"1,779"
E01016588,"1,814"
E01016589,"1,738"
E01016591,"2,315"
E01016592,"2,027"
E01016593,"1,801"
E01016594,"1,566"
E01016595,"1,855"
E01016596,"1,958"
E01016597,"1,723"
E01016598,"1,446"
E01016599,"1,697"
E01016600,"1,136"
E01016601,"1,647"
E01016602,"1,634"
E01016603,"1,795"
E01016604,"2,238"
E01016605,"1,600"
E01016606,"1,669"
E01016607,"1,988"
E01016608,"1,972"
E01016609,"1,860"
E01032733,"1,330"
E01032734,"1,807"
E01016611,"1,969"
E01016612,"2,702"
E01016613,"1,500"
E01016614,"1,591"
E01016615,"1,534"
E01016616,"1,642"
E01016617,"2,110"
E01016618,"1,348"
E01016619,"1,629"
E01016620,"1,531"
E01016621,"1,562"
E01016622,"1,180"
E01016623,"1,518"
E01016624,"1,391"
E01016625,"1,741"
E01016626,"2,133"
E01016627,"2,087"
E01016628,"2,592"
E01016629,"1,375"
E01016630,"1,505"
E01016631,"1,321"
E01016632,"1,891"
E01016633,"1,356"
E01016634,"2,024"
E01016635,"1,382"
E01016636,"1,514"
E01016637,"1,112"
E01016638,"1,320"
E01016639,"1,595"
E01016640,"1,613"
E01016643,"1,364"
E01016644,"1,440"
E01016645,"1,528"
E01016646,"1,617"
E01016647,"1,842"
E01016648,"1,423"
E01016649,"1,410"
E01016651,"1,475"
E01016652,"1,238"
E01016653,"1,394"
E01016654,"1,355"
E01016655,"1,262"
E01016656,"1,459"
E01016657,"1,454"
E01016658,"2,738"
E01016659,"1,436"
E01016660,"1,689"
E01016661,"1,331"
E01016662,"1,730"
E01016663,"1,627"
E01016664,"1,316"
E01016665,"1,527"
E01016666,"1,411"
E01016668,"1,709"
E01016669,"1,983"
E01016670,"2,798"
E01016671,"2,104"
E01016672,"2,768"
E01016673,"1,825"
E01016674,"1,877"
E01016676,"1,544"
E01016678,"1,491"
E01016679,"2,274"
E01016680,"1,416"
E01016684,"1,626"
E01016685,"1,608"
E01016686,"1,129"
E01016687,"1,232"
E01016688,"2,138"
E01016689,"1,381"
E01016690,"2,263"
E01016691,"1,303"
E01016692,"1,578"
E01016693,"1,391"
E01016694,"1,607"
E01016695,"1,592"
E01016696,"1,830"
E01016699,"1,749"
E01016700,"1,957"
E01016701,"2,015"
E01016702,"1,859"
E01016703,"2,720"
E01016704,"2,346"
E01016705,"1,623"
E01016706,"1,677"
E01016707,"1,806"
E01016708,"1,654"
E01016709,"1,692"
E01032759,"2,006"
E01035256,"2,547"
E01035257,"2,788"
E01035258,"1,434"
E01035259,"1,715"
E01035260,"1,739"
E01035261,"1,951"
E01035262,"2,043"
E01035263,"1,626"
E01035264,"1,860"
E01035265,"2,031"
E01035266,"1,680"
E01035267,"1,611"
E01035268,"1,414"
E01035269,"3,387"
E01016710,"2,015"
E01016711,"2,945"
E01016713,"1,773"
E01016714,"2,316"
E01016715,"1,799"
E01016716,"2,601"
E01016717,"1,664"
E01016718,"1,909"
E01016719,"1,449"
E01016720,"1,611"
E01016721,"1,771"
E01016722,"1,577"
E01016723,"1,578"
E01016724,"1,777"
E01016725,"1,626"
E01016726,"1,858"
E01016727,"1,816"
E01016728,"2,101"
E01016729,"2,330"
E01016731,"1,605"
E01016732,"1,396"
E01016733,"1,835"
E01016734,"1,729"
E01016736,"1,453"
E01016737,"1,737"
E01016738,"2,017"
E01016739,"1,529"
E01016740,"1,496"
E01016741,"1,635"
E01016742,"2,031"
E01016744,"1,804"
E01016745,"1,665"
E01016746,"1,851"
E01016748,"2,115"
E01016750,"1,616"
E01016751,"1,635"
E01016752,"1,690"
E01016753,"2,208"
E01016754,"1,693"
E01016755,"1,837"
E01016756,"2,252"
E01016757,"1,536"
E01016758,"1,672"
E01016759,"1,633"
E01016761,"1,558"
E01016762,"1,383"
E01016763,"1,344"
E01016764,"1,434"
E01016765,"1,647"
E01016766,"1,390"
E01016767,"1,297"
E01016768,"2,501"
E01016769,"1,324"
E01016770,"1,538"
E01016771,"1,377"
E01016772,"1,375"
E01016773,"1,913"
E01016774,"1,810"
E01016775,"1,740"
E01016776,"1,441"
E01016777,"1,633"
E01016778,"1,719"
E01016780,"1,707"
E01016781,"1,461"
E01016783,"1,920"
E01016784,"1,767"
E01016786,"1,487"
E01016787,"1,723"
E01016788,"1,596"
E01016789,"1,315"
E01016790,"1,494"
E01016791,"1,496"
E01016792,"1,226"
E01016793,"2,138"
E01016794,"1,697"
E01016795,"1,559"
E01016796,"1,733"
E01016797,"1,774"
E01016798,"1,899"
E01016799,"1,912"
E01016800,"1,800"
E01016801,"1,364"
E01016802,"1,472"
E01016803,"1,365"
E01016804,"1,926"
E01016805,"1,294"
E01016806,"2,015"
E01016807,"1,824"
E01016808,"1,383"
E01016809,"1,384"
E01016810,"1,537"
E01016811,"1,550"
E01016812,"1,571"
E01016813,"1,375"
E01016815,"1,268"
E01016816,"1,530"
E01016817,"1,533"
E01016818,"1,819"
E01016819,"1,262"
E01016820,"1,958"
E01016821,"1,597"
E01016822,"1,527"
E01016823,"1,705"
E01016824,"1,650"
E01016825,"1,496"
E01016826,"1,422"
E01016827,"1,703"
E01016828,"1,743"
E01016829,"1,704"
E01016830,"1,211"
E01016831,"1,536"
E01016832,"1,264"
E01016833,"1,245"
E01016834,"1,646"
E01016835,"1,839"
E01016836,"1,722"
E01016837,"1,933"
E01016838,"1,706"
E01016839,"1,847"
E01016841,"2,490"
E01016842,"1,557"
E01016843,"1,667"
E01016844,"1,674"
E01016845,"1,835"
E01016846,"1,660"
E01016847,"2,201"
E01016848,"1,641"
E01033497,"1,550"
E01033498,"1,939"
E01033499,"2,076"
E01033500,"1,467"
E01033501,"2,158"
E01033503,"2,670"
E01033506,"2,078"
E01033508,"2,815"
E01033511,"1,747"
E01033514,"1,726"
E01033515,"2,068"
E01033517,"1,562"
E01033519,"2,969"
E01033520,"1,846"
E01033522,"1,888"
E01033523,"1,448"
E01034446,"1,518"
E01034447,"1,253"
E01034448,"1,572"
E01034449,"2,059"
E01034450,"1,651"
E01034451,"1,964"
E01034452,"2,291"
E01034453,"1,933"
E01034454,"1,903"
E01034455,"1,740"
E01034456,"1,794"
E01034457,"2,075"
E01034458,"1,863"
E01034459,"1,897"
E01034460,"1,761"
E01034461,"1,749"
E01034462,"1,427"
E01034463,"1,564"
E01034464,"1,390"
E01034465,"1,843"
E01034466,"2,645"
E01034467,"2,094"
E01034468,"1,354"
E01016849,"1,543"
E01016850,"1,618"
E01016851,"1,718"
E01016852,"1,559"
E01016853,"1,863"
E01016854,"1,589"
E01016855,"1,540"
E01016856,"1,642"
E01016857,"1,623"
E01016858,"1,470"
E01016859,"1,353"
E01016860,"1,714"
E01016861,"1,539"
E01016862,"1,545"
E01016863,"1,727"
E01016864,"1,472"
E01016865,"1,469"
E01016866,"1,498"
E01016867,"1,354"
E01016868,"1,614"
E01016869,"1,921"
E01016870,"1,590"
E01016871,"1,779"
E01016872,"1,754"
E01016873,"1,789"
E01016874,"1,929"
E01016875,"1,548"
E01016876,"1,783"
E01016877,"1,827"
E01016878,"1,880"
E01016879,"1,525"
E01016880,"1,384"
E01016881,"1,583"
E01016882,"1,560"
E01016883,"1,517"
E01016884,"1,734"
E01016885,"1,411"
E01016886,"1,596"
E01016887,"1,444"
E01016888,"1,539"
E01016889,"1,760"
E01016890,"1,880"
E01016891,"1,880"
E01016892,"1,635"
E01016893,"1,805"
E01016894,"1,916"
E01016895,"1,629"
E01016896,"1,669"
E01016897,"1,673"
E01016898,"2,351"
E01016899,"4,092"
E01016900,"1,608"
E01016901,"1,695"
E01016902,"1,577"
E01016903,"1,826"
E01016904,"1,857"
E01016905,"1,730"
E01016906,"1,636"
E01016907,"1,753"
E01016908,"1,575"
E01016909,"1,709"
E01016910,"1,373"
E01016911,"1,499"
E01016912,"1,936"
E01016913,"1,721"
E01016914,"2,131"
E01016915,"1,457"
E01016916,"1,446"
E01016917,"1,458"
E01016918,"1,427"
E01016919,"1,304"
E01016920,"1,546"
E01016921,"1,675"
E01016922,"1,309"
E01016923,"1,611"
E01016924,"1,413"
E01016925,"1,579"
E01016926,"1,570"
E01016927,"1,599"
E01016928,"1,658"
E01016929,"1,535"
E01016930,"1,881"
E01016931,"1,636"
E01016932,"1,570"
E01016933,"1,402"
E01016934,"1,311"
E01016935,"1,590"
E01016936,"1,813"
E01016937,"2,100"
E01016938,"1,906"
E01016939,"1,555"
E01016940,"1,555"
E01016941,"1,944"
E01016942,"1,914"
E01016943,"1,489"
E01016944,"1,589"
E01016945,"1,543"
E01016946,"1,461"
E01016947,"2,098"
E01016948,"1,780"
E01016949,"1,700"
E01016950,"1,745"
E01016951,"1,548"
E01016952,"1,748"
E01016953,"1,523"
E01016954,"1,680"
E01016955,"1,607"
E01016956,"1,593"
E01016957,"2,200"
E01016958,"1,853"
E01016959,"1,489"
E01016960,"1,737"
E01016961,"2,015"
E01016962,"1,684"
E01016963,"1,914"
E01016964,"2,385"
E01016966,"1,701"
E01016967,"1,758"
E01016968,"1,390"
E01016969,"1,824"
E01016970,"1,613"
E01016971,"1,949"
E01016972,"1,705"
E01016973,"1,520"
E01016974,"1,846"
E01016975,"1,649"
E01016976,"1,599"
E01016977,"1,575"
E01016978,"1,695"
E01016979,"1,838"
E01016980,"1,674"
E01016981,"1,660"
E01016982,"1,318"
E01016983,"1,510"
E01016984,"1,499"
E01016985,"1,570"
E01016986,"1,629"
E01016987,"1,753"
E01016988,"1,515"
E01016989,"1,486"
E01016990,"1,702"
E01016991,"1,763"
E01016992,"1,799"
E01016993,"1,530"
E01016994,"1,729"
E01016995,"1,762"
E01016996,"1,892"
E01016997,"1,690"
E01016998,"1,509"
E01016999,"1,516"
E01017000,"1,846"
E01017001,"1,573"
E01017002,"1,703"
E01017003,"1,636"
E01017004,"1,655"
E01017005,"1,704"
E01017006,"1,646"
E01017007,"1,600"
E01017008,"1,727"
E01017009,"1,531"
E01017010,"1,792"
E01017011,"1,381"
E01017012,"1,796"
E01033328,"1,275"
E01033329,"1,817"
E01017013,"1,756"
E01017014,"1,557"
E01017015,"1,486"
E01017016,"1,566"
E01017017,"1,446"
E01017018,"1,604"
E01017019,"1,763"
E01017020,"2,349"
E01017021,"1,433"
E01017022,"1,369"
E01017023,"1,645"
E01017024,"1,837"
E01017025,"1,958"
E01017026,"1,697"
E01017027,"1,660"
E01017028,"2,161"
E01017029,"1,674"
E01017030,"1,786"
E01017031,"1,954"
E01017032,"4,811"
E01017034,"2,573"
E01017035,"1,752"
E01017036,"1,520"
E01017037,"1,650"
E01017038,"1,764"
E01017039,"1,835"
E01017040,"1,467"
E01017041,"1,420"
E01017042,"1,474"
E01017043,"1,369"
E01017044,"1,470"
E01017045,"1,259"
E01017046,"1,630"
E01017047,"1,655"
E01017048,"1,463"
E01017049,"1,553"
E01017050,"1,737"
E01017051,"2,177"
E01017052,"1,451"
E01017053,"1,305"
E01017054,"1,436"
E01017055,"1,604"
E01017056,"1,348"
E01017057,"1,501"
E01017058,"1,907"
E01017059,"1,605"
E01017060,"1,984"
E01017061,"1,684"
E01017062,"1,666"
E01017063,"1,569"
E01017064,"1,848"
E01017066,"1,870"
E01017067,"1,433"
E01017068,"1,709"
E01017069,"1,515"
E01017070,"1,452"
E01017071,"1,398"
E01017072,"1,401"
E01017073,"1,847"
E01017074,"1,822"
E01017075,"1,565"
E01017076,"1,734"
E01017077,"1,798"
E01017078,"1,544"
E01017079,"1,549"
E01017080,"2,035"
E01017081,"1,664"
E01017082,"1,788"
E01017083,"1,758"
E01017084,"1,447"
E01017085,"1,388"
E01017086,"1,343"
E01017087,"1,371"
E01017088,"1,822"
E01017089,"1,588"
E01017090,"1,750"
E01017091,"1,647"
E01017092,"1,496"
E01017093,"1,120"
E01017094,"1,474"
E01017095,"1,822"
E01017096,"1,378"
E01017097,"1,554"
E01017098,"1,475"
E01017099,"2,638"
E01017100,"1,372"
E01017101,"1,501"
E01017102,"1,737"
E01017103,"1,294"
E01017104,"1,250"
E01017105,"1,622"
E01017106,"1,508"
E01017107,"1,623"
E01017108,"1,592"
E01017109,"1,474"
E01017110,"1,470"
E01017111,"1,613"
E01017112,"1,843"
E01017113,"1,683"
E01017114,"1,517"
E01017115,"1,352"
E01017116,"1,850"
E01017117,"1,523"
E01017118,"1,494"
E01017119,"1,689"
E01017120,"1,654"
E01017121,"1,631"
E01017122,"1,677"
E01017123,"1,960"
E01017124,"1,593"
E01017125,"1,610"
E01017126,"1,666"
E01017127,"1,802"
E01017128,"1,655"
E01017129,"1,846"
E01017130,"2,250"
E01017131,"1,825"
E01017132,"1,614"
E01017133,"1,634"
E01017135,"1,594"
E01032604,"1,522"
E01033380,"1,113"
E01033381,"1,462"
E01033383,"1,281"
E01033384,"1,340"
E01017136,"1,885"
E01017137,"1,359"
E01017138,"2,147"
E01017139,"2,825"
E01017144,"1,070"
E01017145,"1,531"
E01017146,"2,737"
E01017147,"1,397"
E01017148,"1,718"
E01017149,"1,413"
E01017150,"1,558"
E01017151,"1,598"
E01017152,"1,528"
E01017153,"1,850"
E01017154,"2,507"
E01017155,"1,774"
E01017156,"1,806"
E01017157,"1,625"
E01017158,"2,063"
